id,title,year,venue,n_citation,in_degree
e585b0ee-e9e8-4799-8f47-8657ad67f73c,"Precomputed radiance transfer for real-time rendering in dynamic, low-frequency lighting environments",2002,international conference on computer graphics and interactive techniques,987,175
e58a48d2-10ba-464b-99ac-3d358e236756,ILUT: A dual threshold incomplete LU factorization,1994,Numerical Linear Algebra With Applications,801,35
e58c19af-8a40-4d62-bec1-29bfcfc72217,Automated semantic web service discovery with OWLS-MX,2006,adaptive agents and multi-agents systems,639,124
e597ec43-ff7b-4beb-a967-fdd027ce307a,Sparse Sensing With Co-Prime Samplers and Arrays,2011,IEEE Transactions on Signal Processing,290,112
e5989812-826a-4cac-8c3a-39f071aae1bb,Characterizing achievable rates in multi-hop wireless networks: the joint routing and scheduling problem,2003,acm ieee international conference on mobile computing and networking,403,107
e5adad34-86d4-40af-9ebe-2013b5f88a92,"Pricing in computer networks: motivation, formulation, and example",1993,IEEE\/ACM Transactions on Networking,647,120
e5bd33f5-1444-4dff-8094-a7cfecd33d9b,Peer-to-peer support for massively multiplayer games,2004,international conference on computer communications,632,139
e5bfda74-6312-40f4-b23a-1c0bb0d8660e,Spectral–Spatial Classification of Hyperspectral Imagery Based on Partitional Clustering Techniques,2009,IEEE Transactions on Geoscience and Remote Sensing,440,85
e5c34ced-68d7-47ea-9763-e1086d88c596,A policy language for a pervasive computing environment,2003,,621,107
e5c813b0-a7c8-49be-a8a6-5d6c9a3f09e3,Network planning in wireless ad hoc networks: a cross-Layer approach,2005,ad hoc networks,303,81
e5c9c2ac-f218-4364-89b7-8029e2b2e456,Algorithms for scheduling imprecise computations,1991,IEEE Computer,671,127
e5cb051d-bb71-49c1-9046-1ec4d9050ce1,Stable execution of contact tasks using impedance control,1987,international conference on robotics and automation,530,85
e5cfadb9-4611-46d3-b282-4e5b24b767a3,A machine learning approach to coreference resolution of noun phrases,2001,Computational Linguistics,1018,232
e5d00d1a-16ff-417a-bc03-4dc6f0f3f250,Adaptive duplicate detection using learnable string similarity measures,2003,knowledge discovery and data mining,1024,191
e5d0eb15-1678-4ea0-8fb3-51d647926e86,An Introduction to Least Commitment Planning,1994,Ai Magazine,811,106
e5d4afe0-18ba-4ae6-aa8c-ce228bb48c47,The InterPro protein families database: the classification resource after 15 years,2015,Nucleic Acids Research,793,60
e5dde2f1-9fd2-4c2d-8905-b342a7c0a1b0,Integrated coverage and connectivity configuration for energy conservation in sensor networks,2005,ACM Transactions on Sensor Networks,645,143
e5e2d9e7-fb24-4ce4-a119-14d34f9ef307,A public-key infrastructure for key distribution in TinyOS based on elliptic curve cryptography,2004,sensor mesh and ad hoc communications and networks,865,158
e5ec4732-9a6b-4ad8-9fe6-95580f57498a,Abnormal crowd behavior detection using social force model,2009,computer vision and pattern recognition,1008,200
e5ed8496-fe2a-4d40-a1df-45e0af5ac466,Space-Time Completion of Video,2007,IEEE Transactions on Pattern Analysis and Machine Intelligence,564,130
e5f5cacc-f6da-458e-b8cb-bcfbd753e611,"The estimation of the gradient of a density function, with applications in pattern recognition",1975,IEEE Transactions on Information Theory,2844,415
e6102ad3-8ac8-45bd-95d1-fd02e599a9ee,A hybrid of genetic algorithm and particle swarm optimization for recurrent network design,2004,systems man and cybernetics,417,126
e61417f2-4d2c-4438-93b6-7e2fa5d98a46,A vector-perturbation technique for near-capacity multiantenna multiuser communication-part I: channel inversion and regularization,2005,IEEE Transactions on Communications,1463,367
e61d4f8e-24f4-4d04-a61e-be54ebe4777c,The use of collaborative electronic media for information sharing: an exploratory study of determinants,2000,Journal of Strategic Information Systems,778,58
e629b6d2-ce61-48ba-b6cf-f238969873ff,An empirical model of HTTP network traffic,1997,international conference on computer communications,510,110
e62ff43e-b9cf-4db3-91ad-8e1e74384a7c,Methods of combining multiple classifiers and their applications to handwriting recognition,1992,systems man and cybernetics,2626,429
e63ce363-8ba5-4ee6-83da-43327a5ee253,On selfish routing in internet-like environments,2006,IEEE\/ACM Transactions on Networking,366,94
e6401ed9-229c-4f73-8f63-29b3d04279b1,Multimodal Learning with Deep Boltzmann Machines,2012,neural information processing systems,595,97
e649a9fd-f6d9-4aac-b428-29b82c20a484,Rapid object detection using a boosted cascade of simple features,2001,computer vision and pattern recognition,16578,2635
e66d73b0-abb9-4693-864e-faec07c69738,On non-local stability properties of extremum seeking control,2006,Automatica,381,94
e672e18d-bdab-426e-ab02-b2b691a7cfbb,An adaptive direct-sequence code-division multiple-access receiver for multiuser interference rejection,1995,IEEE Transactions on Communications,535,125
e67637c9-a3f4-49c3-babf-dbb02b5a197d,Coding for computing,1995,international symposium on information theory,385,106
e677f252-01bf-47ea-b378-9989db409676,Simple model of spiking neurons,2003,IEEE Transactions on Neural Networks,2521,346
e67a6a59-5d2d-40bc-ab9f-dfc59811d563,Evolutionary algorithms for constrained parameter optimization problems,1996,electronic commerce,1714,188
e68f8e7c-88f8-4031-a9d0-556ec6cd3481,A distributed and adaptive signal processing approach to reducing energy consumption in sensor networks,2003,international conference on computer communications,391,93
e6929043-e58a-441d-8937-92db518e6dc6,The zero error capacity of a noisy channel,1956,IEEE Transactions on Information Theory,1223,234
e694d0cf-de46-4a36-9270-b68e6cc4fac8,An analysis of using reflectors for distributed denial-of-service attacks,2001,acm special interest group on data communication,461,78
e69967f8-c430-495b-8486-63894848ca4e,Challenges: device-free passive localization for wireless environments,2007,acm/ieee international conference on mobile computing and networking,548,137
e6a15cfd-755e-4f05-b47c-e77190473a9b,On the energy detection of unknown signals over fading channels,2003,international conference on communications,1307,322
e6a4e263-2f90-4e25-b0fb-63bf6f963f3f,Evaluation techniques for storage hierarchies,1970,Ibm Systems Journal,1398,275
e6a883bd-9b69-4014-a21d-3ff1e9730475,Intelligent Fluid Infrastructure for Embedded Networking,2004,,148,82
e6a96983-1d1b-4003-b958-fa2eb3291675,"PEDSTATS: descriptive statistics, graphics and quality assessment for gene mapping data",2005,Bioinformatics,545,3
e6ae6152-0d5c-45d4-99e1-b0fd3a02a860,A visibility matching tone reproduction operator for high dynamic range scenes,1997,IEEE Transactions on Visualization and Computer Graphics,913,126
e6b1aea4-b5da-4264-b9cd-eb737db6b7da,Spatiotemporal Saliency in Dynamic Scenes,2010,IEEE Transactions on Pattern Analysis and Machine Intelligence,331,79
e6baabd6-1873-4e25-b4b4-37ff3b527ca8,System software for ubiquitous computing,2002,IEEE Pervasive Computing,162,85
e6bfeda7-b12f-404e-9e08-ef0462f039aa,Hidden digital watermarks in images,1999,IEEE Transactions on Image Processing,1337,102
e6c2d7fd-b3f1-48e8-a9fa-ecafb3fa5421,Data center TCP (DCTCP),2010,acm special interest group on data communication,969,206
e6cf8af2-f44a-4448-98c5-de8bb7742c3e,Too much delay fault coverage is a bad thing,2001,international test conference,163,103
e6cfd482-2204-4592-b6c2-04ebd7488163,Paper: A survey of design methods for failure detection in dynamic systems,1976,Automatica,267,145
e6d3432e-2bd8-4da6-9903-243ed52776e1,Simultaneous design of membership functions and rule sets for fuzzy controllers using genetic algorithms,1995,IEEE Transactions on Fuzzy Systems,833,101
e6d75cd5-f580-4225-a323-ecfba2ee2753,Speech analysis/Synthesis based on a sinusoidal representation,1986,"IEEE Transactions on Acoustics, Speech, and Signal Processing",2159,305
e6d86b8b-ff20-43aa-8255-ae3c520b4aa2,Case studies for method and tool evaluation,1995,IEEE Software,629,103
e6dfff5a-46da-4186-bb8a-c1cd5daf4726,Optimal Surface Segmentation in Volumetric Images-A Graph-Theoretic Approach,2006,IEEE Transactions on Pattern Analysis and Machine Intelligence,562,93
e6e40cc6-ede1-4057-bd6d-af394f54a0cc,Simplification by Cooperating Decision Procedures,1979,ACM Transactions on Programming Languages and Systems,823,145
e6e4442c-73d4-49cb-bac7-1346874f6013,Optimal transmitter eigen-beamforming and space-time block coding based on channel correlations,2003,IEEE Transactions on Information Theory,381,91
e6e7be15-ec67-4845-890d-63e6a15ad0a4,Constructing test suites for interaction testing,2003,international conference on software engineering,354,84
e70946b4-ce55-4f07-a2e4-63d80530a849,Efficient and reliable schemes for nonlinear diffusion filtering,1998,IEEE Transactions on Image Processing,1306,182
e70ac212-5fc5-46a9-8c79-75fffca9be75,"Rigidity, computation, and randomization in network localization",2004,international conference on computer communications,559,115
e7144360-4a48-4c8f-b998-01f87ca2c663,Optimum finite-length equalization for multicarrier transceivers,1994,global communications conference,137,85
e71780ab-13be-417d-9968-7834368c78fd,Walking away from the desktop computer: distributed collaboration and mobility in a product design team,1996,conference on computer supported cooperative work,554,90
e71890c6-6324-42fe-95b6-af8329b62f2c,Counterfeiting attacks on oblivious block-wise independent invisible watermarking schemes,2000,IEEE Transactions on Image Processing,549,88
e71a6b67-5cea-47bf-a405-cae158f1a514,MPEG-7 visual shape descriptors,2001,IEEE Transactions on Circuits and Systems for Video Technology,575,86
e72ee9f4-5bc0-4daa-b751-2634239f2ff4,Genetic Algorithms for the Travelling Salesman Problem: A Review of Representations and Operators,1999,Artificial Intelligence Review,640,86
e739d933-76bd-4638-bc40-8425e9631ed3,Advances in type-2 fuzzy sets and systems,2007,Information Sciences,553,105
e73b1718-12fd-4da4-8e39-36796587c113,The VolumePro real-time ray-casting system,1999,international conference on computer graphics and interactive techniques,504,83
e73f6287-e6c7-4178-a841-02a3bb8de774,Spectrum Leasing to Cooperating Secondary Ad Hoc Networks,2008,IEEE Journal on Selected Areas in Communications,555,156
e7404ade-42d5-4315-ba47-2d44b1619c30,A stochastic model of the temporal and azimuthal dispersion seen at the base station in outdoor propagation environments,2000,vehicular technology conference,705,141
e74284e2-aaad-4474-b855-713160d7f149,The parallel execution of DO loops,1974,Communications of The ACM,792,103
e74baa07-d98b-4de4-9cd7-e5765d162988,Uncovering the Temporal Dynamics of Diffusion Networks,2011,international conference on machine learning,159,104
e74c3a21-cf9c-4ed0-bacb-3327d998e0ff,Transparent process migration: design alternatives and the sprite implementation,1991,Software - Practice and Experience,700,105
e7661c61-2d14-409a-bf64-35129ca2d254,Segmentation of Multivariate Mixed Data via Lossy Data Coding and Compression,2007,IEEE Transactions on Pattern Analysis and Machine Intelligence,330,86
e76dcc52-74a5-49cc-9e31-4f0ca19c9ca0,Video multicast using layered FEC and scalable compression,2001,IEEE Transactions on Circuits and Systems for Video Technology,272,79
e76ef50f-ac77-4207-91d3-eb46073f21dd,Human Body Model Acquisition and Tracking Using Voxel Data,2003,International Journal of Computer Vision,403,77
e76fb068-8d94-4fec-a3fa-0eae8f492aff,Integrating structured biological data by Kernel Maximum Mean Discrepancy,2006,intelligent systems in molecular biology,368,86
e773e155-b9ea-4efc-a4ee-f592b30f5aa3,Secure verification of location claims,2003,web information systems engineering,801,147
e774ebd3-6135-415c-954b-3d6fc2229c68,Automatically constructing a dictionary for information extraction tasks,1993,national conference on artificial intelligence,626,90
e78fc949-8511-458c-8fe2-d2a8dd42cb97,Market Segmentation and Product Technology Selection for Remanufacturable Products,2005,Management Science,578,32
e792d90e-5c0a-4960-9bdc-76fec5ae1196,A mobile learning system for scaffolding bird watching learning,2003,Journal of Computer Assisted Learning,888,82
e796ecf5-3ebc-4ec1-8be5-8aefa589ba6d,"Managing Distributed, Shared L2 Caches through OS-Level Page Allocation",2006,international symposium on microarchitecture,373,102
e796f5bf-73b8-4473-9e9c-716887059a92,Lower bounds for discrete logarithms and related problems,1997,theory and application of cryptographic techniques,1036,141
e7978e39-122b-48db-a98c-1cff042f42c9,A visual attention model for adapting images on small displays,2003,Multimedia Systems,498,121
e7a46aee-eb30-489e-a89d-69bfc8b8964d,Distributed regression: an efficient framework for modeling sensor network data,2004,information processing in sensor networks,497,101
e7a55299-658c-4b58-b13a-fe4620c2acc7,Managing context information in mobile devices,2003,IEEE Pervasive Computing,566,84
e7aacf87-fba7-4dce-85ca-581ddf3b504b,A Robust Fuzzy Local Information C-Means Clustering Algorithm,2010,IEEE Transactions on Image Processing,451,86
e7ab523a-f3a9-4999-bde4-d7e7e1b599f1,A Dual-Based Procedure for Uncapacitated Facility Location,1978,Operations Research,234,86
e7ae2f2a-78a5-4d27-8376-3dadf1a40444,ICT4D 2.0: The Next Phase of Applying ICT for International Development,2008,IEEE Computer,618,47
e7b327d7-c44f-416b-80a5-f13af22a8e3f,Performance analysis of k-ary n-cube interconnection networks,1990,IEEE Transactions on Computers,1250,248
e7b3547a-09f3-45ef-a63c-1fbb7d58c56d,Detection of Duplicate Defect Reports Using Natural Language Processing,2007,international conference on software engineering,376,107
e7b8b6a7-3fd7-4e12-8806-452129a0b391,Full-rate full-diversity space-frequency codes with optimum coding advantage,2005,IEEE Transactions on Information Theory,282,87
e7c04cdc-ed81-4744-8a11-526d9ea66ac1,Real-time compressive tracking,2012,european conference on computer vision,1128,287
e7c3028b-0490-406c-b13f-8209a2a4d6a7,Perspective---Tacit Knowledge and Knowledge Conversion: Controversy and Advancement in Organizational Knowledge Creation Theory,2009,Organization Science,1205,52
